accountID,customerID,branchID,accountType,balance,openDate,status
A12318,C0912,B142,Loan,64301.29,2024-08-17,Active
A12319,C1960,B122,Loan,32957.41,2019-05-10,Dormant
A12320,C3297,B022,Checking,90484.95,2023-01-13,Closed
A12321,C1980,B169,Savings,40685.81,2018-02-07,Dormant
A12322,C2760,B160,Savings,40171.18,2016-01-12,Dormant
A12323,C0545,B011,Loan,14162.39,2019-08-15,Active
A12324,C4870,B164,Loan,30670.44,2019-07-30,Dormant
A12325,C4094,B085,Credit,95441.6,2018-07-15,Closed
A12326,C4034,B170,Savings,41434.7,2015-08-29,Closed
A12327,C2706,B111,Credit,2919.05,2021-07-27,Dormant
A12328,C4320,B125,Checking,99635.81,2022-02-16,Closed
A12329,C2885,B004,Checking,19022.61,2016-10-18,Dormant
A12330,C1741,B018,Credit,26904.77,2019-01-03,Dormant
A12331,C0523,B167,Checking,39079.11,2021-08-06,Closed
A12332,C1306,B185,Credit,34026.69,2019-06-16,Closed
A12333,C1669,B040,Checking,5304.04,2023-03-05,Closed
A12334,C2073,B149,Loan,17491.92,2022-11-12,Closed
A12335,C4441,B122,Loan,4304.19,2021-11-23,Dormant
A12336,C2506,B051,Savings,23179.69,2018-03-15,Active
A12337,C0556,B009,Checking,89431.74,2017-07-04,Closed
A12338,C0748,B091,Credit,55957.66,2020-12-06,Active
A12339,C1305,B132,Loan,66257.19,2023-04-27,Dormant
A12340,C4461,B084,Savings,3677.5,2015-09-14,Active
A12341,C1011,B174,Credit,95273.74,2024-09-08,Dormant
A12342,C0761,B128,Savings,97716.06,2016-12-17,Closed
A12343,C4771,B046,Loan,69826.4,2018-09-27,Active
A12344,C3670,B120,Credit,66703.37,2022-03-24,Closed
A12345,C4229,B113,Credit,16694.39,2015-12-15,Dormant
A12346,C1044,B085,Loan,1437.72,2017-06-11,Closed
A12347,C3221,B026,Checking,81599.98,2022-05-06,Dormant
A12348,C2367,B178,Savings,72151.06,2017-02-14,Dormant
A12349,C0580,B169,Credit,66628.53,2017-04-28,Closed
A12350,C1113,B045,Credit,376.48,2020-01-09,Closed
A12351,C2681,B168,Loan,3902.16,2023-05-22,Dormant
A12352,C4033,B134,Credit,71047.94,2023-12-12,Dormant
A12353,C1498,B030,Credit,3454.07,2015-07-03,Active
A12354,C1693,B152,Credit,25469.94,2022-08-17,Active
A12355,C0249,B189,Savings,29000.89,2016-10-05,Active
A12356,C4178,B077,Checking,815.14,2019-07-26,Active
A12357,C0662,B154,Credit,11620.12,2020-01-31,Closed
A12358,C4473,B184,Credit,53270.88,2022-05-12,Closed
A12359,C2249,B110,Credit,91546.07,2016-08-08,Dormant
A12360,C0610,B189,Checking,50392.73,2019-07-26,Dormant
A12361,C3837,B016,Checking,98558.32,2016-04-18,Closed
A12362,C0227,B197,Checking,53833.89,2017-11-27,Active
A12363,C4210,B184,Savings,805.74,2019-10-11,Active
A12364,C3811,B117,Checking,20078.61,2019-03-20,Active
A12365,C1298,B151,Savings,31145.55,2015-12-03,Dormant
A12366,C4908,B046,Checking,32431.29,2018-06-12,Dormant
A12367,C1492,B033,Credit,84606.81,2016-02-21,Active
A12368,C2596,B025,Loan,94057.24,2021-04-16,Dormant
A12369,C4662,B139,Checking,58896.1,2021-10-07,Closed
A12370,C1115,B082,Savings,24676.16,2018-05-07,Active
A12371,C2447,B140,Checking,79502.54,2023-11-22,Dormant
A12372,C1116,B160,Checking,68246.88,2021-08-17,Dormant
A12373,C2964,B185,Checking,6854.56,2017-10-11,Dormant
A12374,C0681,B157,Checking,95806.95,2018-03-05,Active
A12375,C3218,B184,Savings,73775.42,2023-12-27,Closed
A12376,C0486,B050,Credit,45560.53,2022-02-10,Dormant
A12377,C4518,B200,Credit,19324.06,2020-01-20,Closed
A12378,C4835,B114,Loan,40969.04,2019-05-12,Active
A12379,C1313,B011,Checking,74826.41,2017-03-01,Active
A12380,C2265,B162,Credit,62923.42,2022-04-06,Active
A12381,C2009,B085,Checking,35765.88,2018-04-08,Active
A12382,C2883,B072,Loan,48252.32,2020-05-01,Active
A12383,C4372,B080,Checking,48049.56,2023-02-16,Dormant
A12384,C0396,B009,Checking,90269.26,2024-10-12,Dormant
A12385,C2204,B185,Savings,29634.14,2020-10-23,Active
A12386,C0092,B101,Credit,31037.7,2023-01-03,Active
A12387,C3113,B082,Savings,1793.01,2020-10-09,Closed
A12388,C2087,B057,Savings,89090.52,2015-08-18,Dormant
A12389,C3095,B066,Credit,60855.7,2018-09-23,Active
A12390,C2492,B194,Checking,3167.07,2017-02-27,Dormant
A12391,C3601,B164,Loan,41093.42,2019-12-27,Closed
A12392,C4253,B037,Credit,69331.86,2017-09-06,Active
A12393,C3563,B193,Savings,54705.49,2021-05-16,Dormant
A12394,C2097,B055,Savings,16650.66,2020-10-29,Closed
A12395,C3406,B188,Loan,41055.35,2018-01-26,Active
A12396,C3431,B092,Savings,783.05,2025-05-18,Dormant
A12397,C4975,B037,Checking,65194.58,2018-10-01,Dormant
A12398,C3731,B188,Savings,41571.95,2024-04-20,Dormant
A12399,C4862,B081,Credit,3125.43,2017-04-17,Active
A12400,C3407,B019,Loan,10283.69,2021-01-23,Closed
A12401,C0777,B199,Credit,69984.51,2017-04-05,Closed
A12402,C4900,B035,Credit,80456.66,2020-03-28,Dormant
A12403,C0844,B087,Loan,63323.89,2019-06-19,Closed
A12404,C2488,B141,Loan,83372.39,2025-01-18,Active
A12405,C4685,B045,Savings,57326.21,2017-11-09,Active
A12406,C1871,B175,Checking,10181.32,2017-03-05,Dormant
A12407,C1175,B019,Savings,12158.34,2016-07-02,Active
A12408,C4391,B120,Credit,48344.73,2016-09-05,Active
A12409,C1016,B145,Checking,7417.25,2024-12-09,Closed
A12410,C1890,B086,Credit,96191.97,2024-11-08,Closed
A12411,C0297,B097,Checking,87330.95,2019-08-11,Closed
A12412,C2785,B152,Checking,62300.11,2020-09-16,Dormant
A12413,C1494,B035,Savings,99417.38,2018-07-06,Closed
A12414,C1137,B063,Savings,34480.25,2024-12-02,Closed
A12415,C3181,B029,Savings,23416.93,2020-03-18,Dormant
A12416,C4051,B037,Checking,29263.33,2022-02-02,Closed
A12417,C4417,B181,Credit,74851.71,2015-10-26,Closed
A12418,C2489,B051,Credit,9760.0,2020-04-06,Active
A12419,C4835,B010,Loan,78160.78,2022-05-07,Active
A12420,C4729,B137,Savings,38754.49,2021-06-22,Closed
A12421,C2298,B087,Checking,19006.3,2015-11-27,Dormant
A12422,C2885,B073,Loan,67039.16,2017-06-27,Active
A12423,C1997,B184,Checking,18803.57,2022-02-24,Active
A12424,C2464,B019,Loan,27069.83,2019-03-24,Active
A12425,C3799,B162,Savings,13963.54,2018-09-13,Closed
A12426,C0250,B153,Checking,94580.04,2024-06-27,Closed
A12427,C2887,B187,Checking,38230.82,2019-02-08,Active
A12428,C4066,B024,Loan,428.02,2015-07-19,Dormant
A12429,C4287,B025,Credit,67026.89,2023-08-05,Dormant
A12430,C1605,B150,Loan,19217.12,2018-02-21,Active
A12431,C1892,B189,Credit,18675.17,2015-06-19,Dormant
A12432,C2811,B155,Loan,86540.96,2019-10-28,Closed
A12433,C1897,B043,Credit,62645.64,2021-03-05,Active
A12434,C1786,B166,Savings,42121.06,2016-07-03,Closed
A12435,C4999,B075,Loan,46456.06,2017-03-25,Active
A12436,C4197,B063,Checking,43062.69,2023-07-22,Active
A12437,C3272,B008,Credit,68832.3,2017-01-07,Closed
A12438,C0577,B071,Savings,69902.55,2020-11-07,Closed
A12439,C1314,B127,Credit,95296.46,2018-12-02,Active
A12440,C3207,B096,Checking,29373.89,2016-01-02,Closed
A12441,C3453,B090,Savings,1739.57,2021-12-23,Active
A12442,C1441,B152,Loan,53976.5,2022-08-25,Closed
A12443,C3988,B013,Loan,63117.86,2017-11-12,Active
A12444,C2542,B045,Savings,87769.14,2020-04-27,Closed
A12445,C3826,B117,Credit,91601.67,2017-11-17,Dormant
A12446,C3301,B067,Loan,5458.34,2015-06-25,Closed
A12447,C1428,B134,Checking,65386.66,2020-11-03,Dormant
A12448,C2990,B147,Credit,43424.34,2017-04-07,Dormant
A12449,C0420,B022,Savings,63511.86,2017-02-10,Closed
A12450,C1758,B031,Loan,97161.28,2020-06-30,Dormant
A12451,C1277,B123,Checking,20140.78,2017-02-09,Dormant
A12452,C0634,B079,Credit,83235.04,2017-05-12,Dormant
A12453,C4792,B033,Checking,76517.93,2017-10-01,Closed
A12454,C2766,B066,Credit,59484.13,2020-12-11,Closed
A12455,C0883,B169,Loan,32046.32,2020-02-08,Closed
A12456,C3606,B180,Credit,73418.49,2019-06-11,Dormant
A12457,C2078,B173,Loan,33196.54,2019-09-05,Dormant
A12458,C1691,B076,Checking,95995.51,2022-05-04,Dormant
A12459,C1622,B054,Loan,36248.85,2018-11-22,Active
A12460,C4570,B159,Credit,69121.43,2015-08-02,Active
A12461,C2964,B135,Loan,72083.83,2024-12-17,Dormant
A12462,C4084,B055,Loan,82493.04,2019-01-01,Dormant
A12463,C0287,B182,Checking,30501.41,2021-09-17,Closed
A12464,C1223,B119,Credit,16811.95,2019-10-18,Dormant
A12465,C0049,B088,Credit,10104.44,2016-12-17,Dormant
A12466,C2736,B141,Loan,6142.0,2025-04-03,Closed
A12467,C4706,B081,Savings,51837.32,2023-11-19,Active
A12468,C0366,B159,Checking,56306.6,2025-05-04,Closed
A12469,C1227,B106,Checking,84675.82,2025-03-06,Closed
A12470,C0745,B022,Loan,4866.02,2023-07-13,Dormant
A12471,C0360,B007,Savings,47115.1,2025-05-25,Closed
A12472,C3093,B080,Checking,48267.82,2023-08-26,Active
A12473,C1739,B085,Savings,20784.77,2016-07-31,Dormant
A12474,C3300,B114,Credit,27948.93,2024-07-14,Closed
A12475,C1638,B157,Loan,79234.56,2020-06-09,Active
A12476,C0925,B038,Credit,70861.39,2022-02-05,Active
A12477,C4154,B178,Credit,85396.46,2023-02-10,Active
A12478,C4934,B002,Credit,23101.88,2020-09-07,Dormant
A12479,C1413,B103,Loan,41816.22,2021-09-04,Dormant
A12480,C2030,B140,Loan,37194.13,2022-12-12,Closed
A12481,C4821,B057,Credit,53939.02,2020-09-05,Dormant
A12482,C1427,B179,Checking,19596.8,2024-05-27,Dormant
A12483,C0995,B183,Checking,764.37,2016-06-07,Closed
A12484,C0824,B154,Checking,26932.79,2018-02-08,Active
A12485,C1526,B130,Checking,47420.44,2021-09-18,Dormant
A12486,C4395,B064,Savings,5860.4,2018-06-17,Closed
A12487,C3208,B182,Savings,89835.67,2024-07-04,Dormant
A12488,C0884,B145,Credit,90560.19,2020-01-19,Active
A12489,C4320,B040,Credit,15374.73,2020-10-24,Closed
A12490,C0027,B185,Credit,45927.99,2020-08-02,Closed
A12491,C0489,B169,Checking,90160.93,2020-04-12,Dormant
A12492,C3797,B153,Loan,62864.97,2024-08-19,Dormant
A12493,C2607,B198,Checking,2136.23,2015-10-28,Closed
A12494,C4139,B040,Loan,78883.92,2019-02-10,Closed
A12495,C3198,B135,Savings,43082.7,2022-04-20,Active
A12496,C0257,B189,Savings,71788.29,2016-05-01,Closed
A12497,C2382,B173,Savings,2097.73,2019-02-03,Closed
A12498,C3018,B131,Credit,21300.91,2021-06-16,Dormant
A12499,C2184,B067,Savings,82183.53,2025-05-09,Active
A12500,C2370,B029,Credit,5132.89,2020-12-16,Closed
A12501,C3288,B058,Checking,15742.03,2017-05-12,Closed
A12502,C4530,B186,Checking,11848.32,2025-05-26,Dormant
A12503,C4699,B031,Savings,79210.08,2019-08-16,Dormant
A12504,C3767,B161,Checking,42288.9,2021-11-05,Dormant
A12505,C0273,B042,Checking,14058.1,2019-01-23,Dormant
A12506,C3531,B174,Loan,47428.41,2018-12-12,Active
A12507,C1190,B053,Checking,60159.5,2018-08-24,Closed
A12508,C0143,B005,Checking,98383.07,2025-02-13,Closed
A12509,C2665,B071,Loan,34716.83,2024-01-18,Closed
A12510,C3857,B165,Credit,28780.43,2024-03-22,Dormant
A12511,C1366,B126,Loan,46997.73,2016-01-17,Closed
A12512,C3385,B147,Loan,85217.12,2021-05-08,Closed
A12513,C0585,B194,Checking,56580.23,2021-06-05,Closed
A12514,C1065,B020,Credit,10332.68,2021-05-17,Active
A12515,C0014,B113,Loan,34259.32,2017-11-05,Dormant
A12516,C0657,B092,Loan,62880.07,2016-02-07,Closed
A12517,C3678,B077,Credit,92642.33,2020-01-25,Closed
A12518,C2362,B085,Credit,95114.87,2020-11-15,Active
A12519,C3692,B111,Loan,25766.3,2019-03-31,Dormant
A12520,C2359,B050,Credit,42118.18,2022-04-15,Active
A12521,C3322,B096,Credit,15906.09,2015-12-28,Dormant
A12522,C2698,B062,Savings,83383.82,2017-05-09,Active
A12523,C1453,B039,Loan,98265.79,2019-05-05,Closed
A12524,C1906,B181,Loan,75021.46,2024-02-01,Closed
A12525,C4813,B075,Savings,933.53,2023-02-03,Active
A12526,C2967,B103,Checking,25747.94,2019-10-22,Dormant
A12527,C4306,B031,Credit,61113.62,2021-06-04,Closed
A12528,C0780,B112,Credit,31439.04,2024-06-16,Closed
A12529,C1634,B155,Credit,40517.51,2017-02-06,Closed
A12530,C0332,B139,Loan,94978.99,2023-07-07,Dormant
A12531,C0865,B166,Loan,42795.66,2023-12-03,Active
A12532,C0509,B001,Loan,58918.78,2019-01-13,Active
A12533,C2566,B134,Loan,88357.33,2018-07-22,Active
A12534,C0168,B110,Loan,99108.17,2023-02-24,Closed
A12535,C3925,B015,Loan,25340.18,2018-02-20,Dormant
A12536,C3082,B146,Savings,8210.82,2021-09-25,Dormant
A12537,C2029,B021,Checking,33739.19,2017-03-08,Dormant
A12538,C4691,B026,Credit,95087.34,2016-12-16,Dormant
A12539,C2780,B076,Savings,47045.1,2022-04-28,Dormant
A12540,C1902,B006,Savings,72839.31,2020-10-15,Active
A12541,C1505,B027,Checking,402.78,2017-11-17,Closed
A12542,C3641,B009,Loan,46361.97,2020-06-19,Closed
A12543,C1951,B183,Loan,185.69,2024-08-15,Closed
A12544,C0690,B189,Savings,83570.46,2020-02-10,Dormant
A12545,C0749,B190,Savings,39527.33,2016-09-16,Active
A12546,C3522,B140,Loan,80067.1,2018-09-01,Active
A12547,C0050,B143,Savings,47866.48,2019-04-02,Active
A12548,C2892,B012,Loan,27769.81,2016-01-22,Closed
A12549,C2629,B100,Credit,48859.91,2022-04-15,Dormant
A12550,C2966,B068,Checking,7410.73,2021-03-01,Active
A12551,C1926,B101,Loan,49901.8,2020-04-18,Dormant
A12552,C4452,B099,Loan,94092.24,2019-12-06,Active
A12553,C0045,B176,Checking,72658.83,2019-12-07,Closed
A12554,C2007,B103,Loan,71174.62,2021-04-19,Active
A12555,C4638,B022,Credit,86753.69,2024-04-12,Dormant
A12556,C3455,B089,Checking,66487.6,2019-12-20,Closed
A12557,C3729,B178,Credit,41101.02,2019-12-25,Active
A12558,C4817,B145,Loan,16259.29,2024-01-01,Closed
A12559,C0010,B110,Checking,24150.11,2022-03-13,Dormant
A12560,C3170,B129,Checking,3863.81,2018-12-27,Closed
A12561,C2865,B148,Credit,6968.26,2022-11-21,Closed
A12562,C0225,B108,Credit,475.84,2022-08-30,Dormant
A12563,C3212,B158,Checking,85065.37,2016-07-15,Active
A12564,C1886,B019,Savings,83987.23,2020-07-14,Closed
A12565,C2517,B148,Checking,65705.01,2018-07-02,Closed
A12566,C1151,B137,Savings,69800.44,2019-08-13,Closed
A12567,C3891,B149,Credit,14195.88,2022-01-27,Closed
A12568,C0713,B021,Credit,85086.6,2016-12-16,Active
A12569,C1494,B176,Checking,30655.81,2022-12-16,Dormant
A12570,C4851,B188,Checking,80797.98,2016-05-30,Active
A12571,C1961,B083,Credit,25391.58,2025-01-30,Closed
A12572,C2217,B040,Loan,48275.1,2017-07-17,Closed
A12573,C0721,B134,Checking,92714.98,2020-06-27,Closed
A12574,C0207,B155,Savings,47403.85,2018-02-25,Dormant
A12575,C1262,B172,Savings,15760.4,2023-11-09,Closed
A12576,C2478,B055,Credit,23440.97,2016-02-24,Dormant
A12577,C2646,B143,Loan,88793.64,2023-06-21,Closed
A12578,C4749,B125,Loan,57270.98,2025-04-03,Active
A12579,C3998,B160,Checking,81535.42,2016-12-20,Dormant
A12580,C3856,B172,Loan,17504.73,2017-11-26,Dormant
A12581,C3716,B040,Loan,3048.59,2015-12-26,Active
A12582,C4648,B029,Credit,34359.62,2024-11-30,Closed
A12583,C4007,B077,Credit,24183.78,2022-01-26,Active
A12584,C2220,B032,Credit,29359.99,2024-05-27,Dormant
A12585,C1491,B105,Savings,17750.21,2025-02-06,Closed
A12586,C4827,B190,Loan,12851.85,2016-11-18,Active
A12587,C3185,B022,Checking,95771.03,2023-07-18,Closed
A12588,C4046,B091,Loan,89126.27,2021-05-21,Closed
A12589,C2475,B141,Savings,78637.92,2016-12-18,Closed
A12590,C4917,B133,Credit,27295.29,2024-11-07,Active
A12591,C3954,B076,Credit,24671.76,2022-09-26,Active
A12592,C0203,B062,Savings,85162.48,2024-12-03,Closed
A12593,C4490,B032,Checking,72349.21,2017-01-25,Closed
A12594,C1868,B032,Checking,23161.51,2023-02-13,Active
A12595,C0417,B023,Loan,12919.81,2019-08-26,Dormant
A12596,C0133,B103,Credit,3509.22,2017-09-17,Closed
A12597,C4143,B177,Loan,16503.32,2020-07-20,Active
A12598,C1634,B154,Checking,69807.44,2016-01-10,Closed
A12599,C2820,B126,Savings,64040.15,2023-09-23,Dormant
A12600,C4283,B025,Checking,84729.76,2024-05-19,Closed
A12601,C0983,B139,Savings,8795.0,2024-08-07,Closed
A12602,C0144,B047,Savings,45024.12,2020-12-04,Dormant
A12603,C4923,B009,Checking,2850.67,2019-11-22,Dormant
A12604,C3569,B111,Savings,46039.17,2020-01-20,Active
A12605,C0884,B047,Savings,93098.59,2015-11-23,Closed
A12606,C1351,B106,Credit,95607.49,2017-06-27,Closed
A12607,C2885,B129,Checking,66247.99,2015-10-02,Closed
A12608,C3894,B080,Loan,83210.5,2025-05-10,Active
A12609,C1301,B162,Savings,47806.94,2024-01-04,Closed
A12610,C2865,B101,Loan,58408.77,2019-04-24,Active
A12611,C4213,B114,Savings,62813.57,2021-06-14,Active
A12612,C4304,B075,Loan,95003.26,2023-02-18,Closed
A12613,C4695,B063,Loan,13698.16,2025-01-30,Dormant
A12614,C1829,B133,Checking,77188.63,2024-05-18,Closed
A12615,C2152,B182,Loan,93925.13,2016-10-30,Active
A12616,C1607,B058,Savings,13570.23,2023-07-03,Dormant
A12617,C1931,B131,Checking,47800.13,2021-05-25,Dormant
A12618,C4423,B133,Savings,76316.32,2018-11-24,Active
A12619,C0518,B157,Savings,74295.48,2016-02-08,Active
A12620,C2316,B033,Loan,32799.78,2024-03-06,Dormant
A12621,C3092,B047,Credit,32873.21,2018-04-26,Closed
A12622,C4514,B144,Checking,32746.18,2023-10-12,Dormant
A12623,C4232,B060,Savings,62704.7,2023-03-04,Dormant
A12624,C4385,B101,Savings,53582.48,2024-12-24,Dormant
A12625,C0843,B089,Savings,32126.1,2020-07-29,Closed
A12626,C2131,B052,Credit,1895.95,2018-07-28,Closed
A12627,C0626,B079,Savings,44547.4,2021-03-27,Active
A12628,C1669,B011,Savings,19821.52,2016-03-06,Active
A12629,C3371,B012,Checking,44439.8,2021-01-04,Active
A12630,C3246,B077,Checking,18040.29,2018-06-15,Closed
A12631,C2962,B057,Savings,19934.49,2021-08-23,Dormant
A12632,C0472,B192,Checking,95658.11,2022-06-20,Closed
A12633,C2060,B153,Savings,88914.62,2015-11-24,Closed
A12634,C4030,B045,Savings,36084.25,2021-12-29,Closed
A12635,C0142,B091,Loan,10441.66,2017-10-14,Closed
A12636,C4774,B043,Savings,70563.3,2022-03-28,Closed
A12637,C4434,B172,Credit,16057.73,2021-12-25,Closed
A12638,C3517,B130,Savings,41183.09,2023-10-06,Active
A12639,C2687,B058,Credit,24366.06,2020-10-28,Active
A12640,C3201,B108,Checking,11007.72,2018-09-04,Closed
A12641,C3352,B016,Credit,6467.22,2022-11-07,Dormant
A12642,C3847,B109,Checking,16652.66,2019-09-08,Active
A12643,C2632,B113,Loan,50995.94,2024-12-24,Closed
A12644,C3951,B107,Loan,19770.11,2020-08-10,Dormant
A12645,C4648,B098,Loan,73409.3,2025-04-26,Active
A12646,C3806,B085,Loan,15008.83,2017-10-24,Closed
A12647,C3876,B115,Checking,38800.44,2022-05-25,Active
A12648,C1008,B173,Credit,24319.19,2017-04-02,Dormant
A12649,C1463,B142,Credit,47273.63,2022-05-29,Dormant
A12650,C1132,B034,Loan,71177.51,2018-05-18,Dormant
A12651,C4207,B190,Savings,4466.97,2019-06-09,Active
A12652,C2450,B147,Savings,8400.64,2016-09-03,Dormant
A12653,C3637,B092,Loan,84732.29,2020-05-06,Dormant
A12654,C2648,B156,Savings,95120.98,2020-02-16,Closed
A12655,C3496,B056,Loan,62397.45,2017-07-16,Dormant
A12656,C4077,B076,Credit,1714.82,2024-06-24,Closed
A12657,C1516,B052,Credit,906.68,2023-09-05,Closed
A12658,C4707,B183,Loan,6986.16,2020-11-25,Active
A12659,C1480,B117,Checking,61684.4,2020-07-04,Active
A12660,C4893,B039,Savings,10672.88,2021-09-29,Active
A12661,C4925,B105,Checking,19689.11,2020-05-13,Closed
A12662,C4845,B161,Checking,41453.95,2021-06-18,Active
A12663,C3548,B167,Checking,64034.6,2024-04-18,Dormant
A12664,C1160,B200,Credit,52294.15,2023-01-17,Closed
A12665,C0563,B192,Loan,46835.32,2015-10-16,Active
A12666,C1109,B039,Loan,88043.94,2018-06-30,Closed
A12667,C2935,B014,Loan,28683.09,2021-03-06,Closed
A12668,C3253,B083,Credit,41596.9,2018-06-13,Closed
A12669,C3977,B017,Credit,46766.37,2019-12-07,Closed
A12670,C1950,B168,Loan,97943.25,2021-07-08,Dormant
A12671,C1903,B173,Loan,16475.18,2016-02-15,Dormant
A12672,C0939,B177,Credit,5524.25,2024-11-14,Active
A12673,C0401,B149,Credit,35088.78,2025-06-09,Active
A12674,C3639,B165,Loan,20986.77,2023-07-29,Active
A12675,C3289,B098,Savings,46388.63,2019-11-12,Closed
A12676,C0883,B177,Checking,50870.91,2016-05-24,Closed
A12677,C1883,B186,Checking,24952.62,2016-08-10,Active
A12678,C0506,B142,Loan,91357.25,2022-03-22,Active
A12679,C0097,B020,Checking,19278.11,2023-02-26,Dormant
A12680,C3620,B021,Loan,3559.14,2021-01-05,Closed
A12681,C4698,B053,Checking,9470.09,2020-02-07,Dormant
A12682,C2858,B131,Checking,25877.73,2022-04-07,Closed
A12683,C3207,B078,Checking,25264.8,2018-01-22,Active
A12684,C4003,B100,Loan,29453.89,2020-05-26,Closed
A12685,C1555,B152,Checking,88756.88,2024-08-05,Active
A12686,C0010,B160,Loan,65900.51,2018-01-31,Active
A12687,C3345,B005,Loan,83433.33,2018-06-14,Closed
A12688,C1944,B044,Credit,81612.55,2022-02-18,Active
A12689,C1587,B112,Savings,22835.64,2017-03-12,Active
A12690,C0147,B019,Credit,31680.77,2017-03-18,Active
A12691,C3993,B172,Savings,6799.32,2018-04-14,Active
A12692,C0980,B011,Savings,32512.23,2018-07-27,Active
A12693,C3792,B069,Loan,90317.12,2020-01-26,Closed
A12694,C1133,B118,Loan,65124.46,2025-01-19,Active
A12695,C1496,B134,Checking,39610.07,2024-01-11,Dormant
A12696,C2087,B116,Loan,71409.13,2018-02-25,Dormant
A12697,C2333,B001,Loan,5297.41,2019-05-25,Active
A12698,C0587,B171,Credit,62969.94,2019-08-19,Dormant
A12699,C2601,B164,Loan,74736.59,2020-07-26,Closed
A12700,C3032,B070,Checking,33190.48,2018-12-14,Dormant
A12701,C0941,B033,Savings,11140.49,2015-09-30,Active
A12702,C4106,B148,Loan,75854.78,2016-03-01,Closed
A12703,C4116,B034,Savings,32579.49,2017-09-24,Dormant
A12704,C2284,B004,Credit,15001.65,2022-11-20,Active
A12705,C1410,B158,Loan,4618.62,2021-10-01,Dormant
A12706,C0482,B098,Loan,35105.71,2021-12-17,Closed
A12707,C3097,B151,Credit,57941.55,2016-12-07,Dormant
A12708,C1135,B139,Savings,66737.03,2016-07-30,Closed
A12709,C4113,B043,Savings,49198.82,2020-04-29,Dormant
A12710,C2390,B033,Loan,92899.28,2016-01-21,Dormant
A12711,C2109,B001,Credit,84232.58,2022-01-09,Active
A12712,C0464,B131,Savings,72142.35,2021-03-03,Active
A12713,C2970,B042,Credit,59506.97,2022-09-08,Closed
A12714,C4966,B023,Credit,39950.86,2016-02-14,Active
A12715,C4412,B187,Checking,44496.15,2016-12-04,Closed
A12716,C1399,B102,Credit,19743.54,2019-11-13,Closed
A12717,C2186,B064,Savings,86922.07,2024-05-25,Dormant
A12718,C4302,B126,Loan,82107.04,2018-08-31,Active
A12719,C3339,B105,Savings,39274.79,2019-12-10,Active
A12720,C0707,B023,Credit,70250.82,2018-04-27,Dormant
A12721,C1431,B144,Savings,83581.26,2018-02-09,Active
A12722,C4265,B126,Checking,70202.91,2019-06-12,Closed
A12723,C4573,B142,Savings,6997.31,2022-03-30,Closed
A12724,C2937,B118,Credit,80056.57,2022-01-25,Active
A12725,C0698,B001,Credit,4360.02,2023-07-26,Closed
A12726,C3425,B143,Loan,97614.81,2020-06-12,Closed
A12727,C4771,B191,Savings,7746.1,2017-01-12,Closed
A12728,C2825,B006,Credit,37099.53,2024-12-15,Closed
A12729,C3334,B037,Credit,4561.28,2023-06-08,Closed
A12730,C4468,B008,Credit,23669.96,2019-12-27,Closed
A12731,C4619,B188,Credit,92889.35,2016-11-06,Closed
A12732,C0260,B010,Checking,75237.26,2020-12-27,Closed
A12733,C3539,B195,Savings,35069.62,2016-06-18,Active
A12734,C2949,B131,Loan,60079.39,2017-04-13,Dormant
A12735,C2724,B123,Credit,12101.75,2016-10-03,Closed
A12736,C1048,B034,Credit,44840.59,2017-04-16,Active
A12737,C4326,B042,Checking,41971.21,2015-06-25,Active
A12738,C3692,B018,Credit,11078.08,2018-03-05,Active
A12739,C0257,B094,Credit,91225.51,2020-01-30,Active
A12740,C0270,B093,Credit,23009.75,2024-05-22,Active
A12741,C1321,B129,Savings,74658.44,2024-06-08,Active
A12742,C1497,B149,Checking,41247.1,2021-09-25,Active
A12743,C2390,B103,Credit,43847.04,2021-09-16,Closed
A12744,C1776,B012,Credit,71342.85,2015-10-18,Active
A12745,C3723,B066,Credit,44108.63,2020-03-01,Active
A12746,C3512,B047,Checking,74833.56,2015-07-17,Closed
A12747,C0857,B073,Credit,30220.06,2019-03-12,Closed
A12748,C0395,B029,Savings,46817.51,2021-10-05,Closed
A12749,C3716,B017,Loan,54886.27,2021-02-16,Closed
A12750,C4049,B023,Checking,35758.37,2023-08-22,Active
A12751,C4225,B193,Credit,37093.0,2021-01-20,Active
A12752,C3674,B059,Loan,225.02,2018-07-23,Closed
A12753,C0962,B141,Loan,99854.69,2024-08-04,Active
A12754,C1182,B096,Savings,12356.44,2020-02-21,Active
A12755,C0996,B077,Savings,82869.45,2023-03-05,Active
A12756,C3439,B065,Loan,66386.83,2018-04-25,Dormant
A12757,C4020,B126,Savings,9571.3,2022-03-15,Dormant
A12758,C1543,B043,Checking,79253.17,2020-02-16,Active
A12759,C4587,B009,Credit,20558.41,2021-06-16,Closed
A12760,C0963,B031,Credit,17538.96,2024-02-01,Dormant
A12761,C2652,B019,Loan,48940.53,2017-09-16,Active
A12762,C4899,B121,Credit,97510.19,2018-04-10,Active
A12763,C4133,B050,Checking,8770.36,2025-04-13,Active
A12764,C2041,B051,Checking,22318.12,2020-03-28,Closed
A12765,C1837,B063,Loan,91205.35,2022-06-19,Active
A12766,C4647,B189,Checking,48579.38,2016-12-28,Closed
A12767,C3128,B001,Savings,93581.24,2023-10-02,Active
A12768,C3166,B103,Credit,12837.74,2025-02-11,Dormant
