orderID,customerID,productID,orderDate,quantity,orderStatus
O11475,C1399,PR01916,2024-04-10,46,Delivered
O11476,C1214,PR02184,2023-11-07,34,Pending
O11477,C0784,PR00881,2024-10-27,16,Delivered
O11478,C0317,PR02005,2024-09-02,63,Delivered
O11479,C0014,PR02069,2022-07-16,34,Shipped
O11480,C0619,PR02788,2024-10-15,15,Pending
O11481,C0516,PR02049,2024-08-15,47,Delivered
O11482,C0213,PR02800,2023-01-09,48,Shipped
O11483,C1137,PR02468,2024-05-05,63,Pending
O11484,C0909,PR00903,2023-12-30,81,Pending
O11485,C0079,PR00674,2025-04-18,32,Cancelled
O11486,C1510,PR01775,2022-08-31,47,Cancelled
O11487,C1129,PR00993,2024-09-07,27,Pending
O11488,C0454,PR00183,2023-03-30,57,Cancelled
O11489,C0498,PR00498,2022-11-12,52,Pending
O11490,C0544,PR00686,2023-03-27,2,Pending
O11491,C0617,PR00245,2024-05-19,8,Delivered
O11492,C1199,PR01915,2024-07-19,4,Delivered
O11493,C1748,PR01248,2024-03-05,2,Cancelled
O11494,C0593,PR01861,2024-11-05,15,Pending
O11495,C1513,PR02439,2023-11-09,12,Pending
O11496,C1182,PR00147,2025-03-19,79,Shipped
O11497,C1766,PR01999,2022-07-23,33,Shipped
O11498,C1701,PR00030,2025-02-15,12,Delivered
O11499,C0808,PR02819,2022-12-07,98,Shipped
O11500,C0758,PR02626,2025-04-24,25,Cancelled
O11501,C0891,PR01160,2024-03-16,73,Shipped
O11502,C1982,PR01917,2022-09-22,85,Pending
O11503,C0783,PR01753,2022-12-30,13,Cancelled
O11504,C1641,PR00030,2023-12-28,80,Cancelled
O11505,C1252,PR00459,2023-01-06,67,Cancelled
O11506,C0858,PR02193,2022-07-29,1,Cancelled
O11507,C0744,PR02484,2024-02-25,37,Delivered
O11508,C1541,PR00277,2022-07-16,87,Shipped
O11509,C1052,PR01409,2023-04-16,66,Pending
O11510,C1032,PR02237,2023-01-17,60,Delivered
O11511,C1360,PR01242,2024-02-03,65,Pending
O11512,C1185,PR00315,2023-12-09,15,Cancelled
O11513,C0302,PR02852,2024-10-09,33,Cancelled
O11514,C1939,PR01766,2025-04-22,13,Pending
O11515,C1562,PR01011,2024-06-10,50,Shipped
O11516,C1037,PR00819,2023-11-09,16,Cancelled
O11517,C1902,PR01613,2022-07-04,59,Shipped
O11518,C1565,PR01368,2023-10-01,7,Pending
O11519,C0840,PR02220,2024-04-21,42,Delivered
O11520,C0778,PR02036,2025-03-16,54,Pending
O11521,C0370,PR00007,2023-10-11,44,Delivered
O11522,C1397,PR00475,2025-04-25,67,Pending
O11523,C1283,PR01220,2025-05-12,75,Pending
O11524,C1166,PR00548,2023-03-14,9,Pending
O11525,C1512,PR01620,2022-11-11,86,Shipped
O11526,C1125,PR02147,2022-07-15,59,Cancelled
O11527,C1793,PR01779,2025-02-01,3,Delivered
O11528,C1672,PR00204,2024-10-18,36,Pending
O11529,C0141,PR01074,2023-11-18,90,Delivered
O11530,C0554,PR02143,2024-05-26,24,Shipped
O11531,C1434,PR01513,2023-04-22,70,Delivered
O11532,C1334,PR02959,2024-09-21,18,Pending
O11533,C1472,PR00110,2025-06-18,67,Delivered
O11534,C0898,PR00648,2024-11-13,49,Delivered
O11535,C1739,PR02759,2024-03-20,53,Pending
O11536,C0416,PR01215,2024-01-14,31,Shipped
O11537,C1742,PR02509,2022-10-23,61,Pending
O11538,C1863,PR02919,2024-08-14,97,Cancelled
O11539,C1754,PR00941,2023-05-24,8,Pending
O11540,C1984,PR00086,2025-04-19,4,Cancelled
O11541,C1241,PR02371,2022-09-25,17,Pending
O11542,C0782,PR01199,2023-06-05,54,Cancelled
O11543,C0717,PR02283,2023-05-11,21,Shipped
O11544,C0876,PR01793,2025-05-13,63,Pending
O11545,C0777,PR02375,2024-10-05,92,Pending
O11546,C1665,PR02295,2022-06-29,91,Cancelled
O11547,C0146,PR02345,2025-03-22,83,Cancelled
O11548,C1135,PR02749,2023-06-02,64,Cancelled
O11549,C1668,PR00566,2025-01-10,18,Shipped
O11550,C0927,PR01119,2022-10-26,90,Cancelled
O11551,C1883,PR02339,2025-05-29,78,Shipped
O11552,C0424,PR00536,2024-01-27,58,Shipped
O11553,C0107,PR02881,2023-05-09,25,Cancelled
O11554,C0421,PR02690,2023-12-26,14,Pending
O11555,C0777,PR00818,2022-10-11,84,Shipped
O11556,C0776,PR01955,2024-05-30,30,Pending
O11557,C0762,PR01941,2023-06-24,58,Cancelled
O11558,C1882,PR00433,2024-11-08,76,Shipped
O11559,C0572,PR01865,2022-07-26,39,Cancelled
O11560,C1410,PR02453,2025-01-11,7,Delivered
O11561,C1244,PR01709,2024-01-28,98,Shipped
O11562,C0265,PR00168,2024-02-13,96,Delivered
O11563,C1195,PR01269,2024-08-06,37,Pending
O11564,C1417,PR02495,2024-07-11,15,Delivered
O11565,C0828,PR01815,2022-10-02,4,Delivered
O11566,C0954,PR02577,2022-11-10,88,Delivered
O11567,C0011,PR02137,2023-09-20,89,Delivered
O11568,C0882,PR00206,2022-08-16,64,Delivered
O11569,C0270,PR00690,2024-05-31,90,Pending
O11570,C1600,PR02236,2025-04-30,12,Pending
O11571,C0339,PR02533,2025-02-19,97,Delivered
O11572,C1646,PR01355,2023-01-24,42,Shipped
O11573,C1871,PR00924,2023-05-04,24,Shipped
O11574,C1325,PR00711,2024-05-30,4,Delivered
O11575,C0792,PR02523,2024-12-13,43,Pending
O11576,C1367,PR00686,2025-05-26,25,Delivered
O11577,C1781,PR00143,2025-01-26,86,Cancelled
O11578,C1397,PR01991,2024-06-14,15,Shipped
O11579,C0448,PR01611,2024-01-09,29,Delivered
O11580,C1170,PR02220,2023-07-05,8,Shipped
O11581,C0716,PR01143,2022-12-13,24,Delivered
O11582,C0994,PR02894,2023-02-25,67,Shipped
O11583,C0236,PR02522,2023-04-04,43,Shipped
O11584,C0448,PR00109,2023-09-23,43,Pending
O11585,C1247,PR00265,2023-05-15,70,Delivered
O11586,C1338,PR01711,2025-04-02,17,Pending
O11587,C1758,PR02930,2025-02-18,61,Cancelled
O11588,C1271,PR00629,2025-01-25,30,Shipped
O11589,C0168,PR00997,2024-02-18,12,Delivered
O11590,C0632,PR01128,2022-12-08,32,Pending
O11591,C1922,PR00719,2022-09-13,16,Pending
O11592,C1859,PR01095,2023-08-19,83,Delivered
O11593,C1244,PR02211,2025-03-02,29,Pending
O11594,C0958,PR01736,2024-04-08,4,Cancelled
O11595,C1657,PR02371,2023-05-15,98,Shipped
O11596,C0585,PR02708,2025-02-17,76,Shipped
O11597,C0761,PR02117,2022-07-09,46,Pending
O11598,C0850,PR01180,2024-08-30,92,Delivered
O11599,C1272,PR01699,2022-08-26,59,Cancelled
O11600,C1561,PR01496,2023-02-19,91,Cancelled
O11601,C0422,PR02547,2024-12-30,86,Pending
O11602,C0960,PR01868,2024-01-20,33,Cancelled
O11603,C0732,PR00002,2024-02-21,97,Cancelled
O11604,C0106,PR00722,2024-01-03,16,Pending
O11605,C1281,PR00403,2024-02-15,12,Delivered
O11606,C1917,PR02736,2024-02-02,85,Cancelled
O11607,C0279,PR02382,2025-03-17,99,Cancelled
O11608,C0228,PR01183,2024-10-09,2,Delivered
O11609,C0021,PR01698,2023-03-02,1,Cancelled
O11610,C1644,PR00704,2022-08-06,79,Shipped
O11611,C0855,PR00875,2023-05-08,17,Shipped
O11612,C0188,PR00033,2025-03-24,75,Pending
O11613,C0806,PR00375,2022-12-25,28,Pending
O11614,C0949,PR01872,2024-05-07,11,Shipped
O11615,C0434,PR01204,2024-08-22,45,Cancelled
O11616,C1143,PR02503,2024-02-19,50,Delivered
O11617,C0060,PR02440,2025-03-16,9,Cancelled
O11618,C0780,PR02160,2025-02-03,57,Delivered
O11619,C1445,PR00455,2024-02-09,90,Cancelled
O11620,C0807,PR01787,2024-03-02,11,Pending
O11621,C1447,PR00606,2025-04-17,62,Pending
O11622,C0503,PR01488,2025-06-11,47,Shipped
O11623,C1683,PR02238,2025-05-27,86,Cancelled
O11624,C1913,PR00150,2023-12-27,90,Pending
O11625,C0765,PR02565,2023-08-06,73,Delivered
O11626,C0830,PR01849,2023-08-30,53,Pending
O11627,C1265,PR02442,2023-04-26,71,Delivered
O11628,C0688,PR02123,2023-08-02,44,Shipped
O11629,C0753,PR01931,2025-01-12,64,Cancelled
O11630,C1543,PR00013,2022-10-26,14,Pending
O11631,C1514,PR01462,2025-04-03,79,Cancelled
O11632,C0262,PR00280,2024-09-25,29,Shipped
O11633,C0971,PR01460,2024-01-30,50,Cancelled
O11634,C1626,PR02963,2023-10-14,72,Pending
O11635,C1031,PR02803,2025-04-03,55,Pending
O11636,C1982,PR02661,2024-06-01,32,Shipped
O11637,C0724,PR02804,2024-03-22,9,Pending
O11638,C1650,PR02468,2023-12-21,99,Shipped
O11639,C0027,PR00133,2023-08-29,33,Cancelled
O11640,C0518,PR01911,2023-06-25,81,Cancelled
O11641,C1836,PR02528,2023-04-16,70,Delivered
O11642,C1114,PR02500,2023-07-30,53,Cancelled
O11643,C0889,PR01681,2023-10-08,40,Delivered
O11644,C1831,PR01829,2023-03-12,12,Pending
O11645,C1109,PR02995,2025-05-22,32,Pending
O11646,C1328,PR02556,2023-08-06,21,Shipped
O11647,C1814,PR00471,2023-12-09,94,Shipped
O11648,C0102,PR01943,2023-05-05,42,Pending
O11649,C0594,PR00476,2023-07-08,37,Shipped
O11650,C0350,PR00506,2022-07-15,35,Delivered
O11651,C1194,PR02474,2022-07-07,11,Shipped
O11652,C1982,PR01136,2022-08-18,56,Delivered
O11653,C1223,PR02283,2023-05-08,64,Cancelled
O11654,C0782,PR00482,2023-03-23,96,Pending
O11655,C0669,PR00062,2024-05-30,48,Cancelled
O11656,C1768,PR01473,2025-01-27,34,Shipped
O11657,C0484,PR02618,2023-09-01,60,Cancelled
O11658,C0790,PR01714,2023-12-08,58,Cancelled
O11659,C0158,PR01079,2023-01-16,48,Pending
O11660,C0208,PR02059,2023-03-23,83,Cancelled
O11661,C0399,PR00239,2024-01-10,34,Shipped
O11662,C1745,PR02989,2025-03-21,51,Delivered
O11663,C1379,PR00473,2024-02-24,90,Cancelled
O11664,C0662,PR00619,2024-01-07,67,Delivered
O11665,C1234,PR00435,2024-01-05,8,Shipped
O11666,C1801,PR01387,2025-04-03,65,Cancelled
O11667,C1368,PR00605,2023-12-12,27,Delivered
O11668,C0425,PR01708,2024-11-18,35,Delivered
O11669,C0670,PR00452,2024-10-02,15,Shipped
O11670,C1295,PR00781,2022-10-30,49,Delivered
O11671,C1676,PR01110,2023-05-01,83,Delivered
O11672,C1158,PR01240,2023-04-28,52,Shipped
O11673,C1456,PR01679,2024-11-10,12,Shipped
O11674,C0956,PR02585,2023-01-10,77,Cancelled
O11675,C1009,PR01272,2022-08-03,87,Delivered
O11676,C1115,PR00397,2024-09-27,88,Shipped
O11677,C1873,PR02808,2022-12-15,1,Shipped
O11678,C1021,PR01274,2024-10-02,27,Cancelled
O11679,C1137,PR01769,2024-09-04,85,Pending
O11680,C0992,PR01141,2024-08-16,69,Cancelled
O11681,C0205,PR01395,2022-10-02,89,Cancelled
O11682,C1712,PR00091,2022-11-11,12,Shipped
O11683,C0436,PR00017,2025-03-26,71,Shipped
O11684,C0117,PR02391,2023-09-22,5,Shipped
O11685,C0700,PR01057,2022-11-19,10,Delivered
O11686,C0121,PR00532,2022-09-25,27,Shipped
O11687,C1488,PR01576,2025-01-08,81,Delivered
O11688,C1590,PR00120,2022-08-17,59,Delivered
O11689,C0282,PR00993,2023-02-22,8,Delivered
O11690,C0711,PR01473,2025-05-30,85,Cancelled
O11691,C1612,PR00727,2022-11-11,93,Pending
O11692,C1673,PR02604,2024-10-08,1,Pending
O11693,C0039,PR00579,2025-02-21,65,Shipped
O11694,C1643,PR00758,2023-10-20,86,Cancelled
O11695,C1437,PR01983,2024-10-29,34,Shipped
O11696,C1081,PR00513,2022-08-09,70,Shipped
O11697,C1916,PR01098,2023-05-26,91,Delivered
O11698,C0708,PR02198,2024-06-25,64,Delivered
O11699,C0935,PR01525,2025-04-26,1,Cancelled
O11700,C0556,PR01174,2024-06-29,38,Shipped
O11701,C1639,PR01881,2022-11-05,28,Cancelled
O11702,C1813,PR01824,2024-06-21,82,Shipped
O11703,C1070,PR01783,2022-08-11,4,Delivered
O11704,C1129,PR01470,2022-10-09,93,Shipped
O11705,C0457,PR01501,2024-02-12,56,Cancelled
O11706,C0731,PR02557,2024-06-08,83,Delivered
O11707,C1264,PR01298,2022-12-22,55,Cancelled
O11708,C1544,PR01787,2022-10-30,63,Delivered
O11709,C0939,PR02104,2023-09-24,85,Delivered
O11710,C1743,PR02067,2025-02-11,66,Delivered
O11711,C0004,PR01796,2022-09-07,8,Cancelled
O11712,C1576,PR01988,2025-02-21,86,Shipped
O11713,C1898,PR01371,2025-03-20,53,Shipped
O11714,C0788,PR00265,2022-12-05,72,Shipped
O11715,C0770,PR02867,2023-11-11,87,Pending
O11716,C0536,PR01306,2022-11-26,51,Cancelled
O11717,C0692,PR00610,2024-08-06,48,Shipped
O11718,C0971,PR00630,2024-03-07,77,Shipped
O11719,C0762,PR01161,2022-07-11,59,Pending
O11720,C1784,PR00772,2024-07-19,29,Pending
O11721,C1418,PR01963,2023-12-22,43,Delivered
O11722,C1935,PR01657,2023-12-02,98,Shipped
O11723,C1561,PR00939,2025-05-23,15,Cancelled
O11724,C0151,PR01226,2024-04-16,52,Shipped
O11725,C0427,PR02592,2023-06-16,53,Cancelled
O11726,C0813,PR02860,2025-01-18,85,Delivered
O11727,C1773,PR00720,2022-09-12,88,Delivered
O11728,C1580,PR01594,2023-10-21,50,Pending
O11729,C0190,PR02901,2025-06-13,29,Pending
O11730,C0735,PR00410,2023-08-26,32,Delivered
O11731,C1545,PR00380,2024-09-07,51,Shipped
O11732,C1565,PR02572,2024-10-29,3,Cancelled
O11733,C0505,PR00620,2023-09-21,80,Delivered
O11734,C0764,PR01447,2023-11-06,16,Shipped
O11735,C1336,PR00455,2025-03-21,86,Shipped
O11736,C0191,PR02591,2023-07-17,76,Pending
O11737,C1159,PR02143,2023-02-21,50,Shipped
O11738,C0409,PR01119,2025-04-04,40,Delivered
O11739,C1922,PR01837,2023-01-28,35,Cancelled
O11740,C0991,PR00394,2023-03-27,100,Delivered
O11741,C0282,PR01361,2024-09-05,55,Pending
O11742,C1487,PR01858,2024-04-10,15,Pending
O11743,C1927,PR01861,2023-10-14,63,Pending
O11744,C0755,PR02268,2024-06-13,77,Delivered
O11745,C0259,PR02162,2024-06-08,75,Shipped
O11746,C1890,PR02146,2023-06-06,6,Pending
O11747,C0051,PR00248,2023-02-03,85,Shipped
O11748,C0237,PR00918,2025-04-19,48,Pending
O11749,C0638,PR01409,2025-03-06,57,Delivered
O11750,C0400,PR01237,2023-05-10,84,Pending
O11751,C0581,PR00614,2022-12-15,57,Delivered
O11752,C1485,PR02762,2023-05-01,55,Pending
O11753,C1263,PR02540,2023-06-11,79,Delivered
O11754,C1692,PR00321,2024-02-04,43,Shipped
O11755,C1456,PR02257,2022-06-24,39,Shipped
O11756,C1199,PR01889,2023-04-17,80,Shipped
O11757,C1094,PR00802,2024-01-06,17,Pending
O11758,C1834,PR00561,2022-08-15,13,Shipped
O11759,C1216,PR01474,2023-10-29,62,Pending
O11760,C0132,PR01629,2025-01-21,44,Pending
O11761,C0380,PR00279,2022-12-04,69,Shipped
O11762,C0218,PR00669,2023-03-19,31,Cancelled
O11763,C0208,PR02273,2024-10-23,9,Delivered
O11764,C1095,PR00582,2025-02-05,90,Delivered
O11765,C1997,PR02997,2025-05-27,6,Shipped
O11766,C0852,PR00585,2023-10-19,32,Shipped
O11767,C1339,PR00313,2024-10-15,84,Delivered
O11768,C0301,PR01121,2022-12-19,1,Pending
O11769,C1595,PR01529,2024-08-03,21,Delivered
O11770,C0417,PR02918,2025-01-20,76,Pending
O11771,C0987,PR01113,2022-10-08,94,Pending
O11772,C0216,PR00462,2024-05-31,58,Shipped
O11773,C0820,PR02297,2025-03-12,27,Shipped
O11774,C1502,PR00899,2024-04-09,47,Pending
O11775,C1798,PR02444,2024-02-01,70,Pending
O11776,C0711,PR01223,2025-01-08,60,Shipped
O11777,C1360,PR02872,2024-06-03,72,Delivered
O11778,C1745,PR01839,2024-10-22,56,Pending
O11779,C0692,PR02100,2025-01-11,41,Shipped
O11780,C1128,PR01471,2025-01-02,33,Delivered
O11781,C1670,PR02374,2023-11-20,16,Cancelled
O11782,C0291,PR01564,2024-04-12,22,Pending
O11783,C1709,PR02419,2023-10-04,78,Delivered
O11784,C1622,PR00396,2024-12-31,59,Cancelled
O11785,C0805,PR00003,2024-09-28,81,Delivered
O11786,C0689,PR02268,2022-08-25,77,Delivered
O11787,C1362,PR02780,2022-07-22,72,Pending
O11788,C0856,PR00500,2023-08-27,15,Cancelled
O11789,C1838,PR02000,2024-06-03,49,Delivered
O11790,C1953,PR00866,2024-08-13,31,Cancelled
O11791,C1352,PR00297,2024-09-19,73,Cancelled
O11792,C1106,PR02990,2023-12-11,41,Delivered
O11793,C0571,PR00797,2023-08-29,23,Pending
O11794,C1749,PR02149,2024-10-28,11,Cancelled
O11795,C0419,PR00699,2023-12-03,19,Cancelled
O11796,C0119,PR00362,2024-05-26,58,Cancelled
O11797,C0318,PR00888,2024-07-05,50,Shipped
O11798,C1921,PR01974,2023-10-09,30,Pending
O11799,C0853,PR02917,2023-01-09,16,Cancelled
O11800,C0708,PR02174,2023-06-16,1,Cancelled
O11801,C0924,PR01014,2023-02-20,85,Pending
O11802,C0593,PR02315,2024-09-25,66,Cancelled
O11803,C0399,PR00431,2025-01-01,70,Pending
O11804,C2000,PR01174,2024-11-19,8,Delivered
O11805,C1211,PR01146,2024-01-26,54,Cancelled
O11806,C0265,PR02263,2023-11-06,2,Cancelled
O11807,C0257,PR00588,2023-02-02,69,Delivered
O11808,C1685,PR02514,2023-11-07,96,Pending
O11809,C0791,PR02903,2023-07-26,98,Shipped
O11810,C1743,PR01005,2024-10-01,60,Pending
O11811,C0969,PR01777,2022-12-31,10,Delivered
O11812,C1793,PR02263,2025-02-03,5,Shipped
O11813,C1700,PR00759,2024-02-16,54,Shipped
O11814,C0956,PR02763,2023-11-16,33,Pending
O11815,C0427,PR00617,2023-11-04,72,Cancelled
O11816,C1892,PR01759,2022-07-07,7,Delivered
O11817,C0646,PR00576,2024-05-14,95,Shipped
O11818,C0672,PR02034,2024-06-05,16,Delivered
O11819,C0748,PR00800,2022-08-31,21,Pending
O11820,C0200,PR01498,2022-08-01,56,Pending
O11821,C0023,PR02443,2023-07-09,31,Pending
O11822,C1735,PR00715,2025-02-01,86,Shipped
O11823,C1737,PR00027,2023-11-05,8,Delivered
O11824,C1381,PR02616,2022-07-07,71,Cancelled
O11825,C0700,PR00249,2025-05-12,45,Cancelled
O11826,C1882,PR02733,2022-12-07,39,Delivered
O11827,C1741,PR02499,2023-01-23,88,Cancelled
O11828,C0907,PR02568,2023-07-27,60,Delivered
O11829,C0012,PR02455,2024-07-03,77,Delivered
O11830,C1570,PR01131,2025-01-31,6,Delivered
O11831,C0196,PR02014,2024-01-17,16,Pending
O11832,C1642,PR02015,2025-03-01,97,Pending
O11833,C1584,PR01532,2022-12-10,37,Delivered
O11834,C0705,PR00087,2023-05-11,22,Delivered
O11835,C1276,PR02586,2022-08-28,30,Cancelled
O11836,C0891,PR02132,2023-08-02,77,Pending
O11837,C0766,PR00715,2024-05-24,97,Pending
O11838,C1944,PR00407,2022-09-18,70,Pending
O11839,C0982,PR00913,2023-04-02,72,Pending
O11840,C0180,PR00217,2022-07-17,86,Cancelled
O11841,C0348,PR02533,2024-05-24,88,Cancelled
O11842,C1527,PR01423,2023-08-06,80,Cancelled
O11843,C0602,PR00908,2025-02-25,16,Shipped
O11844,C0038,PR00156,2022-07-29,1,Shipped
O11845,C0731,PR02062,2024-06-20,31,Cancelled
O11846,C1551,PR02849,2024-05-16,81,Pending
O11847,C0207,PR01363,2024-02-13,72,Shipped
O11848,C0432,PR02787,2023-05-29,13,Pending
O11849,C1959,PR02874,2023-12-03,95,Pending
O11850,C0714,PR00704,2025-01-21,79,Pending
O11851,C1339,PR01755,2024-10-30,15,Shipped
O11852,C0746,PR02566,2024-01-31,24,Cancelled
O11853,C1843,PR02073,2023-04-03,16,Cancelled
O11854,C1989,PR00526,2025-03-03,67,Pending
O11855,C1582,PR02912,2023-06-01,70,Delivered
O11856,C1725,PR00505,2025-03-02,87,Delivered
O11857,C0589,PR00567,2022-09-25,95,Cancelled
O11858,C0732,PR00650,2024-01-23,5,Shipped
O11859,C1025,PR02661,2024-02-01,59,Cancelled
O11860,C1152,PR02957,2023-04-05,21,Pending
O11861,C1630,PR01854,2024-09-01,70,Pending
O11862,C1691,PR00679,2025-05-14,40,Cancelled
O11863,C0129,PR00941,2023-07-07,87,Pending
O11864,C0444,PR01972,2022-09-25,80,Shipped
O11865,C0267,PR01867,2024-03-22,100,Pending
O11866,C1139,PR01884,2023-10-12,55,Cancelled
O11867,C0982,PR02377,2022-08-24,25,Cancelled
O11868,C0208,PR00300,2023-11-01,52,Cancelled
O11869,C0032,PR02647,2024-05-29,93,Delivered
O11870,C1590,PR01526,2022-11-14,51,Shipped
O11871,C1542,PR02086,2023-07-04,21,Delivered
O11872,C1458,PR01043,2022-08-03,91,Delivered
O11873,C0097,PR02912,2022-08-26,13,Pending
O11874,C1321,PR01737,2024-01-19,84,Cancelled
O11875,C0478,PR01995,2024-01-06,46,Pending
O11876,C0547,PR00920,2023-11-12,41,Cancelled
O11877,C1659,PR00549,2022-10-06,73,Delivered
O11878,C0482,PR01549,2024-04-30,73,Shipped
O11879,C1575,PR00645,2023-03-04,9,Pending
O11880,C1106,PR02565,2024-11-12,21,Shipped
O11881,C0687,PR01447,2023-08-24,49,Shipped
O11882,C0712,PR02164,2025-05-05,68,Cancelled
O11883,C1781,PR02165,2022-11-07,76,Pending
O11884,C1243,PR02670,2023-10-10,78,Pending
O11885,C1131,PR02775,2023-06-08,71,Pending
O11886,C1847,PR02595,2024-04-26,52,Shipped
O11887,C0415,PR02974,2025-04-30,19,Delivered
O11888,C0190,PR01578,2022-06-25,73,Delivered
O11889,C0364,PR01021,2023-09-14,42,Pending
O11890,C0671,PR02513,2024-10-29,75,Delivered
O11891,C0697,PR02317,2024-01-20,61,Shipped
O11892,C0976,PR02095,2025-02-25,94,Delivered
O11893,C0648,PR00300,2025-06-09,73,Shipped
O11894,C0999,PR01959,2023-12-18,15,Pending
O11895,C1157,PR02760,2023-12-27,41,Cancelled
O11896,C0165,PR00909,2024-06-28,41,Cancelled
O11897,C0524,PR02855,2022-09-20,66,Delivered
O11898,C0395,PR02170,2023-08-14,82,Pending
O11899,C0883,PR00844,2024-05-20,78,Delivered
O11900,C1710,PR00793,2022-12-02,73,Delivered
O11901,C1774,PR02077,2023-06-03,31,Delivered
O11902,C1222,PR02959,2024-01-27,5,Pending
O11903,C1819,PR00832,2024-08-26,70,Pending
O11904,C0627,PR01918,2022-12-02,43,Delivered
O11905,C0630,PR02490,2023-12-08,54,Delivered
O11906,C0863,PR01592,2023-11-10,33,Cancelled
O11907,C0886,PR00661,2023-12-13,17,Shipped
O11908,C1590,PR00007,2022-06-25,72,Pending
O11909,C0376,PR00860,2024-04-18,99,Delivered
O11910,C1211,PR01878,2025-02-03,70,Cancelled
O11911,C0688,PR01693,2022-08-13,99,Cancelled
O11912,C1038,PR02941,2023-04-17,39,Cancelled
O11913,C1089,PR00088,2023-03-12,95,Shipped
O11914,C1982,PR02435,2024-04-24,13,Shipped
O11915,C0236,PR01415,2024-02-04,14,Shipped
O11916,C0409,PR02669,2023-03-24,99,Cancelled
O11917,C1708,PR00590,2024-03-04,3,Shipped
O11918,C0923,PR02094,2022-11-24,82,Delivered
O11919,C1721,PR00570,2025-05-26,66,Pending
O11920,C1678,PR01607,2022-11-09,90,Delivered
O11921,C0081,PR01794,2024-09-06,51,Shipped
O11922,C0029,PR00943,2023-01-03,23,Cancelled
O11923,C1955,PR00264,2024-02-17,19,Delivered
O11924,C1451,PR01094,2024-05-15,63,Pending
O11925,C0420,PR01428,2023-06-18,62,Pending
O11926,C0697,PR01893,2022-10-05,13,Delivered
O11927,C1474,PR02592,2023-11-28,100,Delivered
O11928,C1507,PR02625,2022-09-03,31,Delivered
O11929,C0162,PR02058,2025-04-06,40,Delivered
O11930,C1948,PR02588,2022-07-19,89,Delivered
O11931,C0718,PR01329,2022-07-25,98,Delivered
O11932,C1449,PR00029,2025-04-25,41,Pending
O11933,C1385,PR01854,2025-03-27,63,Cancelled
O11934,C1768,PR01227,2022-08-09,13,Cancelled
O11935,C0323,PR02590,2025-04-05,59,Pending
O11936,C1534,PR02326,2022-12-19,26,Cancelled
O11937,C1875,PR00983,2022-10-09,94,Pending
O11938,C0112,PR01407,2024-05-31,69,Pending
O11939,C0098,PR01173,2024-12-31,83,Pending
O11940,C0491,PR02537,2022-10-19,38,Pending
O11941,C1960,PR00003,2024-03-08,59,Shipped
O11942,C1794,PR01064,2024-06-14,99,Pending
O11943,C0736,PR00239,2025-04-21,70,Shipped
O11944,C0706,PR01401,2023-12-28,64,Shipped
O11945,C0749,PR00191,2024-12-03,3,Cancelled
O11946,C0182,PR02009,2023-12-06,31,Cancelled
O11947,C0765,PR00377,2023-03-26,57,Shipped
O11948,C0326,PR02257,2023-03-21,40,Shipped
O11949,C0664,PR01110,2023-01-09,12,Shipped
O11950,C0006,PR00982,2024-05-11,37,Shipped
O11951,C0367,PR01784,2023-10-15,39,Shipped
O11952,C0219,PR02175,2025-06-09,45,Pending
O11953,C1888,PR01314,2023-09-13,61,Cancelled
O11954,C0275,PR01837,2024-02-18,100,Shipped
O11955,C1977,PR02594,2022-12-08,99,Delivered
O11956,C1317,PR01731,2023-12-23,58,Shipped
O11957,C0241,PR01710,2024-12-23,21,Shipped
O11958,C0799,PR01870,2022-12-27,48,Cancelled
O11959,C0129,PR00272,2025-01-28,17,Pending
O11960,C1809,PR01755,2023-11-08,50,Cancelled
O11961,C0289,PR01054,2024-04-02,15,Pending
O11962,C1659,PR01494,2022-12-07,100,Delivered
O11963,C0036,PR00780,2023-01-18,21,Cancelled
O11964,C1348,PR00110,2023-02-03,28,Delivered
O11965,C1389,PR00364,2023-12-12,65,Pending
O11966,C1541,PR00260,2024-12-22,90,Cancelled
O11967,C0231,PR00728,2025-06-16,43,Cancelled
O11968,C1602,PR02001,2023-06-27,89,Pending
O11969,C1725,PR01423,2024-11-07,22,Shipped
O11970,C1029,PR01944,2022-06-29,29,Delivered
O11971,C0211,PR00261,2025-01-15,80,Shipped
O11972,C1513,PR00139,2023-01-10,61,Shipped
O11973,C1158,PR00021,2022-12-27,64,Shipped
O11974,C1753,PR01781,2024-11-29,58,Delivered
O11975,C0803,PR01742,2022-08-20,53,Shipped
O11976,C1643,PR00977,2024-07-26,100,Delivered
O11977,C1341,PR01171,2023-01-12,32,Delivered
O11978,C1035,PR01757,2024-11-26,71,Shipped
O11979,C1061,PR02376,2022-08-22,89,Pending
O11980,C1387,PR02460,2025-03-30,76,Delivered
O11981,C0928,PR02232,2025-01-31,29,Shipped
O11982,C1824,PR00906,2023-04-07,67,Delivered
O11983,C1708,PR00312,2024-11-24,50,Delivered
O11984,C0743,PR00764,2024-04-04,89,Cancelled
O11985,C1257,PR00911,2022-12-21,75,Cancelled
O11986,C1173,PR01259,2023-04-25,46,Shipped
O11987,C0308,PR01920,2024-04-23,71,Cancelled
O11988,C1892,PR01380,2023-04-12,22,Delivered
O11989,C0394,PR00109,2025-05-09,90,Cancelled
O11990,C1077,PR02013,2025-01-03,87,Pending
O11991,C1796,PR01329,2022-08-05,62,Pending
O11992,C1712,PR02520,2023-09-04,25,Pending
