orderID,customerID,productID,orderDate,quantity,orderStatus
O11143,C1681,PR02109,2023-11-21,45,Shipped
O11144,C0502,PR01938,2023-11-02,83,Pending
O11145,C1537,PR02962,2025-01-09,9,Shipped
O11146,C0028,PR01426,2022-08-09,63,Shipped
O11147,C0902,PR01270,2024-11-26,100,Delivered
O11148,C1517,PR01833,2022-10-04,1,Pending
O11149,C0231,PR00482,2024-12-19,59,Pending
O11150,C1580,PR01684,2023-12-24,86,Cancelled
O11151,C1552,PR01074,2025-03-04,91,Cancelled
O11152,C0585,PR00761,2025-05-26,94,Shipped
O11153,C1146,PR02334,2022-10-22,31,Cancelled
O11154,C0466,PR01876,2022-11-29,2,Delivered
O11155,C1350,PR02958,2023-01-29,6,Cancelled
O11156,C0044,PR01627,2023-09-19,7,Pending
O11157,C1446,PR02386,2022-07-01,80,Delivered
O11158,C0007,PR00118,2023-05-22,92,Pending
O11159,C1554,PR00713,2023-12-16,26,Pending
O11160,C0060,PR00449,2022-11-24,6,Shipped
O11161,C1283,PR02114,2023-09-27,1,Shipped
O11162,C0382,PR00332,2023-07-07,92,Cancelled
O11163,C0531,PR02717,2022-07-13,12,Cancelled
O11164,C1821,PR00436,2024-10-09,72,Pending
O11165,C0327,PR00095,2025-05-14,81,Delivered
O11166,C1399,PR01424,2023-05-25,45,Shipped
O11167,C0713,PR02166,2023-02-24,66,Shipped
O11168,C0492,PR01083,2022-11-28,60,Shipped
O11169,C0358,PR01797,2025-02-02,32,Shipped
O11170,C0439,PR00646,2022-12-28,74,Pending
O11171,C0051,PR01028,2025-06-12,24,Pending
O11172,C1769,PR01588,2023-02-12,75,Pending
O11173,C0327,PR02437,2023-04-12,17,Pending
O11174,C1373,PR02675,2024-02-05,98,Cancelled
O11175,C0670,PR02980,2024-09-25,75,Shipped
O11176,C1926,PR01953,2025-04-05,56,Delivered
O11177,C1899,PR00219,2024-07-11,68,Cancelled
O11178,C1389,PR00591,2024-07-06,20,Delivered
O11179,C0947,PR00214,2024-11-21,65,Delivered
O11180,C1752,PR01012,2023-11-20,48,Shipped
O11181,C0457,PR01188,2023-03-08,60,Pending
O11182,C0762,PR00994,2025-06-10,34,Pending
O11183,C0037,PR01131,2022-09-23,72,Cancelled
O11184,C1301,PR02249,2023-08-15,83,Cancelled
O11185,C1856,PR01106,2024-09-15,84,Delivered
O11186,C0311,PR01983,2022-09-23,18,Shipped
O11187,C0394,PR01639,2024-03-04,44,Shipped
O11188,C1802,PR01132,2023-03-19,6,Delivered
O11189,C1111,PR02983,2022-06-30,82,Delivered
O11190,C0864,PR01175,2025-04-16,27,Pending
O11191,C0680,PR01409,2024-12-14,68,Pending
O11192,C1045,PR02522,2023-11-26,62,Cancelled
O11193,C0034,PR01130,2022-07-31,90,Cancelled
O11194,C0785,PR02713,2022-11-26,82,Delivered
O11195,C0129,PR00307,2022-09-23,21,Shipped
O11196,C1628,PR01236,2023-08-03,35,Cancelled
O11197,C0603,PR02565,2023-10-08,22,Cancelled
O11198,C1848,PR00970,2023-12-26,72,Pending
O11199,C0934,PR01746,2024-12-17,89,Pending
O11200,C1150,PR00300,2024-02-20,76,Shipped
O11201,C0363,PR01030,2022-06-26,80,Shipped
O11202,C1471,PR01357,2024-06-16,90,Cancelled
O11203,C1611,PR00933,2024-10-06,76,Delivered
O11204,C1039,PR00221,2024-12-25,55,Cancelled
O11205,C1613,PR00116,2023-05-12,15,Pending
O11206,C1093,PR02754,2023-10-01,67,Pending
O11207,C1248,PR00344,2024-11-02,21,Pending
O11208,C0958,PR00065,2024-05-13,48,Cancelled
O11209,C0073,PR01357,2022-09-17,57,Delivered
O11210,C0926,PR01110,2023-08-23,88,Shipped
O11211,C1625,PR02998,2023-03-18,33,Shipped
O11212,C1869,PR01438,2023-02-24,4,Shipped
O11213,C0112,PR01070,2023-10-08,36,Shipped
O11214,C1359,PR00083,2022-09-09,44,Shipped
O11215,C1750,PR01176,2024-09-19,4,Pending
O11216,C0324,PR01153,2024-07-09,67,Shipped
O11217,C1453,PR00669,2024-05-10,41,Cancelled
O11218,C0733,PR00565,2022-10-15,95,Shipped
O11219,C1194,PR01651,2023-07-12,97,Shipped
O11220,C0109,PR00794,2023-10-03,49,Pending
O11221,C1295,PR00298,2025-01-22,1,Delivered
O11222,C1459,PR00273,2025-05-21,39,Pending
O11223,C0690,PR01274,2023-01-07,54,Shipped
O11224,C0220,PR02129,2025-01-26,72,Delivered
O11225,C0050,PR02608,2023-11-26,70,Delivered
O11226,C1733,PR00383,2022-12-19,20,Pending
O11227,C0717,PR02846,2024-05-15,87,Shipped
O11228,C0225,PR02601,2024-11-18,74,Pending
O11229,C0652,PR01361,2022-11-29,82,Delivered
O11230,C1809,PR02880,2023-01-11,51,Shipped
O11231,C1675,PR00106,2024-06-08,39,Shipped
O11232,C1513,PR01079,2023-10-07,47,Cancelled
O11233,C0293,PR00333,2024-06-25,53,Cancelled
O11234,C1919,PR01352,2023-05-01,84,Cancelled
O11235,C0142,PR01444,2024-09-09,49,Shipped
O11236,C0162,PR01887,2025-05-12,15,Shipped
O11237,C0028,PR00769,2024-01-11,53,Pending
O11238,C1541,PR00321,2022-06-24,98,Delivered
O11239,C0391,PR01166,2023-06-21,47,Pending
O11240,C0635,PR01886,2024-08-16,30,Pending
O11241,C1684,PR01195,2023-10-15,71,Shipped
O11242,C1371,PR01384,2023-03-05,17,Pending
O11243,C1318,PR02394,2022-12-13,16,Shipped
O11244,C0916,PR00887,2025-03-28,20,Cancelled
O11245,C0387,PR00305,2023-01-21,22,Pending
O11246,C0818,PR00511,2024-06-29,75,Shipped
O11247,C1581,PR00566,2024-06-27,28,Shipped
O11248,C1916,PR01572,2023-01-15,77,Delivered
O11249,C0205,PR01188,2025-04-27,5,Cancelled
O11250,C1208,PR01437,2024-02-07,94,Pending
O11251,C0083,PR00799,2024-07-19,9,Cancelled
O11252,C1395,PR00622,2025-04-04,46,Pending
O11253,C1645,PR02512,2023-09-28,11,Cancelled
O11254,C1413,PR02339,2024-02-01,91,Cancelled
O11255,C0110,PR02165,2022-07-20,23,Cancelled
O11256,C1860,PR02717,2023-08-20,87,Cancelled
O11257,C1905,PR02287,2023-09-04,72,Pending
O11258,C1732,PR01820,2024-12-30,72,Delivered
O11259,C0213,PR02109,2024-12-23,51,Pending
O11260,C1893,PR02664,2023-05-19,25,Delivered
O11261,C0167,PR01161,2025-01-08,56,Shipped
O11262,C0175,PR01444,2024-12-16,30,Cancelled
O11263,C1270,PR02919,2024-02-01,60,Cancelled
O11264,C1021,PR01323,2022-07-08,59,Shipped
O11265,C0481,PR01584,2023-07-04,57,Shipped
O11266,C1666,PR02432,2023-04-23,41,Pending
O11267,C1914,PR01687,2024-08-29,62,Cancelled
O11268,C1506,PR00826,2024-10-28,41,Cancelled
O11269,C1963,PR02011,2024-11-02,83,Cancelled
O11270,C0800,PR01539,2024-12-05,18,Shipped
O11271,C0084,PR02966,2024-12-27,15,Pending
O11272,C1306,PR01662,2024-09-13,27,Shipped
O11273,C1376,PR02479,2024-10-05,48,Cancelled
O11274,C1393,PR00501,2025-03-02,76,Shipped
O11275,C0504,PR01334,2023-04-01,8,Cancelled
O11276,C0690,PR02422,2023-11-19,20,Shipped
O11277,C0005,PR00042,2022-09-07,97,Delivered
O11278,C1520,PR01930,2024-01-26,34,Pending
O11279,C0859,PR01804,2023-01-07,81,Delivered
O11280,C0156,PR00648,2024-09-22,16,Pending
O11281,C1285,PR02577,2025-01-27,21,Cancelled
O11282,C1479,PR00741,2025-01-15,5,Cancelled
O11283,C0898,PR02749,2023-10-31,17,Cancelled
O11284,C1819,PR00736,2024-03-13,82,Cancelled
O11285,C1407,PR00262,2024-01-20,59,Shipped
O11286,C1813,PR01550,2023-05-04,75,Pending
O11287,C0704,PR00188,2025-03-18,96,Shipped
O11288,C0805,PR01428,2024-01-12,20,Shipped
O11289,C0380,PR02080,2024-06-04,31,Delivered
O11290,C0365,PR02300,2025-03-07,3,Shipped
O11291,C1262,PR01883,2023-04-18,9,Delivered
O11292,C0342,PR01599,2025-04-21,22,Shipped
O11293,C0685,PR00214,2023-12-05,80,Delivered
O11294,C1597,PR01053,2025-02-15,63,Delivered
O11295,C1762,PR01426,2022-12-23,35,Delivered
O11296,C0439,PR00570,2022-08-12,54,Shipped
O11297,C0820,PR02783,2023-09-05,6,Pending
O11298,C1474,PR02158,2023-04-15,56,Shipped
O11299,C1876,PR01985,2022-12-28,19,Cancelled
O11300,C1576,PR00335,2024-08-02,8,Cancelled
O11301,C1769,PR00783,2024-10-10,71,Delivered
O11302,C1762,PR01651,2024-10-03,97,Delivered
O11303,C0580,PR02712,2023-02-07,83,Pending
O11304,C0632,PR00339,2023-03-21,51,Pending
O11305,C1251,PR01483,2023-09-07,30,Cancelled
O11306,C0551,PR01942,2022-07-29,54,Shipped
O11307,C0292,PR01059,2024-03-18,93,Shipped
O11308,C1762,PR01892,2025-02-11,75,Pending
O11309,C1684,PR00656,2024-01-28,91,Shipped
O11310,C1431,PR01382,2025-05-31,76,Shipped
O11311,C1101,PR01281,2025-01-12,57,Delivered
O11312,C1939,PR02194,2023-05-17,64,Cancelled
O11313,C0450,PR02002,2025-06-15,70,Cancelled
O11314,C1388,PR01168,2022-12-13,45,Shipped
O11315,C1848,PR01448,2023-01-13,63,Delivered
O11316,C1644,PR01451,2023-04-20,43,Delivered
O11317,C1546,PR00684,2024-03-01,58,Shipped
O11318,C0996,PR02855,2023-01-04,45,Cancelled
O11319,C0986,PR01899,2023-03-12,22,Cancelled
O11320,C1991,PR02799,2023-10-23,3,Pending
O11321,C0563,PR01646,2022-07-02,83,Shipped
O11322,C1862,PR01075,2022-08-08,52,Delivered
O11323,C1616,PR02137,2025-03-02,94,Cancelled
O11324,C0676,PR00309,2024-03-31,69,Pending
O11325,C0451,PR02639,2022-11-28,42,Shipped
O11326,C1694,PR02776,2022-10-09,54,Cancelled
O11327,C0231,PR02925,2023-01-16,23,Delivered
O11328,C1740,PR02841,2022-07-05,53,Pending
O11329,C1868,PR01118,2022-10-05,50,Cancelled
O11330,C1783,PR01312,2024-12-26,83,Delivered
O11331,C1209,PR00078,2023-06-03,44,Delivered
O11332,C2000,PR02409,2025-01-26,95,Shipped
O11333,C1357,PR00054,2025-02-14,78,Pending
O11334,C0058,PR02107,2023-05-18,95,Pending
O11335,C0568,PR02666,2024-05-18,37,Cancelled
O11336,C1099,PR02882,2023-10-19,30,Delivered
O11337,C1191,PR02699,2022-11-15,66,Delivered
O11338,C1133,PR01697,2025-03-16,92,Pending
O11339,C0239,PR00662,2024-05-03,7,Delivered
O11340,C0255,PR02548,2024-09-06,26,Delivered
O11341,C0800,PR00170,2025-04-27,30,Delivered
O11342,C1461,PR00751,2025-05-19,53,Delivered
O11343,C0346,PR00084,2024-10-12,27,Cancelled
O11344,C1728,PR02462,2023-06-25,1,Pending
O11345,C0088,PR00899,2023-10-06,33,Delivered
O11346,C0084,PR02591,2024-12-03,55,Cancelled
O11347,C0324,PR01352,2024-02-19,96,Delivered
O11348,C0904,PR00415,2024-01-08,50,Pending
O11349,C0714,PR00246,2022-06-22,41,Cancelled
O11350,C0455,PR00736,2025-03-20,44,Delivered
O11351,C1073,PR01924,2023-12-02,73,Cancelled
O11352,C1876,PR01731,2024-03-27,20,Delivered
O11353,C1427,PR01259,2022-11-11,50,Delivered
O11354,C1920,PR01441,2025-03-03,27,Delivered
O11355,C1059,PR00627,2025-04-19,2,Cancelled
O11356,C0914,PR01341,2023-07-27,43,Pending
O11357,C0604,PR01211,2024-05-26,58,Pending
O11358,C1223,PR01134,2023-09-25,62,Delivered
O11359,C0993,PR00213,2024-10-12,10,Delivered
O11360,C1104,PR02225,2023-06-26,44,Pending
O11361,C0970,PR00069,2022-07-24,65,Delivered
O11362,C0625,PR00509,2022-10-03,44,Pending
O11363,C1640,PR02340,2023-08-20,31,Delivered
O11364,C1253,PR02928,2023-11-30,91,Cancelled
O11365,C0409,PR01527,2024-03-28,90,Pending
O11366,C0033,PR01170,2022-07-19,57,Delivered
O11367,C0068,PR00222,2024-04-24,83,Shipped
O11368,C1362,PR00409,2023-08-25,43,Cancelled
O11369,C0084,PR00843,2023-03-07,77,Delivered
O11370,C1581,PR02502,2023-07-13,71,Cancelled
O11371,C1609,PR02027,2024-12-31,51,Delivered
O11372,C1089,PR02507,2025-05-18,93,Pending
O11373,C0204,PR00386,2022-06-27,4,Shipped
O11374,C0995,PR02714,2025-04-25,45,Shipped
O11375,C0336,PR01564,2023-05-05,61,Cancelled
O11376,C0307,PR00636,2023-05-02,74,Pending
O11377,C0646,PR02006,2023-09-22,42,Pending
O11378,C0652,PR02370,2024-06-17,15,Delivered
O11379,C0235,PR00146,2024-02-09,50,Shipped
O11380,C1831,PR00464,2024-05-03,95,Cancelled
O11381,C1296,PR01910,2024-02-03,80,Cancelled
O11382,C1045,PR01838,2025-05-18,14,Cancelled
O11383,C0883,PR02730,2025-05-05,60,Shipped
O11384,C0838,PR02155,2023-01-19,22,Delivered
O11385,C1189,PR02204,2023-10-04,39,Delivered
O11386,C0406,PR00648,2022-07-20,48,Shipped
O11387,C1839,PR01616,2022-10-09,85,Delivered
O11388,C1446,PR02016,2024-08-03,8,Pending
O11389,C1856,PR02211,2024-01-04,95,Cancelled
O11390,C0786,PR02611,2022-12-20,24,Shipped
O11391,C0622,PR01399,2023-11-11,38,Delivered
O11392,C1700,PR01446,2023-11-06,43,Shipped
O11393,C0405,PR00935,2025-05-10,2,Pending
O11394,C1997,PR02918,2024-02-29,68,Delivered
O11395,C0941,PR00506,2025-05-31,66,Cancelled
O11396,C0163,PR02885,2025-04-15,50,Pending
O11397,C1024,PR01622,2023-05-18,32,Cancelled
O11398,C1152,PR01738,2024-09-17,89,Shipped
O11399,C1712,PR01387,2022-07-20,25,Delivered
O11400,C0044,PR01530,2022-10-03,100,Delivered
O11401,C0475,PR01365,2024-04-11,69,Cancelled
O11402,C0928,PR02929,2025-05-12,67,Shipped
O11403,C1524,PR00672,2022-07-10,88,Cancelled
O11404,C1198,PR01958,2023-12-24,54,Delivered
O11405,C0360,PR01521,2022-07-01,26,Cancelled
O11406,C1399,PR02139,2022-09-05,19,Cancelled
O11407,C0928,PR01760,2024-01-03,46,Cancelled
O11408,C1852,PR01056,2023-11-28,2,Cancelled
O11409,C0870,PR00514,2025-02-24,19,Pending
O11410,C0129,PR02511,2024-04-12,48,Pending
O11411,C1678,PR00351,2023-03-04,58,Pending
O11412,C1157,PR02504,2024-06-12,99,Pending
O11413,C1119,PR00136,2022-09-12,56,Pending
O11414,C0602,PR00303,2025-02-08,49,Pending
O11415,C0797,PR02419,2022-07-19,1,Pending
O11416,C1630,PR02816,2022-06-18,34,Delivered
O11417,C1149,PR00951,2024-01-22,31,Shipped
O11418,C0619,PR00067,2022-09-04,19,Cancelled
O11419,C0437,PR01377,2022-09-24,59,Cancelled
O11420,C0392,PR00008,2024-02-23,60,Pending
O11421,C0924,PR02915,2024-06-21,27,Shipped
O11422,C1116,PR01169,2024-09-25,58,Delivered
O11423,C1727,PR01325,2023-04-26,75,Delivered
O11424,C0036,PR00860,2024-11-09,88,Cancelled
O11425,C1184,PR01443,2024-06-08,5,Cancelled
O11426,C0609,PR02207,2023-08-06,89,Delivered
O11427,C0548,PR00716,2023-11-01,67,Shipped
O11428,C1469,PR00499,2023-07-11,56,Shipped
O11429,C0757,PR00940,2024-08-21,80,Delivered
O11430,C0620,PR01904,2023-01-02,10,Delivered
O11431,C1192,PR01922,2024-05-07,52,Cancelled
O11432,C1988,PR00857,2024-11-05,16,Shipped
O11433,C1526,PR02429,2023-06-14,6,Delivered
O11434,C0662,PR02323,2023-06-10,39,Pending
O11435,C0649,PR00464,2025-05-21,24,Shipped
O11436,C0924,PR01546,2024-04-09,74,Delivered
O11437,C1462,PR02444,2024-10-23,22,Shipped
O11438,C0040,PR01253,2025-05-15,15,Shipped
O11439,C0422,PR01827,2023-07-03,90,Delivered
O11440,C1118,PR02054,2023-11-09,50,Delivered
O11441,C1723,PR01339,2023-05-31,18,Delivered
O11442,C1687,PR01738,2023-03-15,61,Pending
O11443,C0870,PR00965,2022-11-28,1,Pending
O11444,C0643,PR02565,2025-04-30,29,Shipped
O11445,C1267,PR01333,2025-01-08,86,Delivered
O11446,C0750,PR00394,2025-01-31,86,Shipped
O11447,C0224,PR00683,2023-03-11,53,Shipped
O11448,C1520,PR02358,2024-11-17,12,Cancelled
O11449,C1813,PR02180,2023-10-09,81,Cancelled
O11450,C1249,PR02152,2022-08-05,88,Shipped
O11451,C0634,PR02037,2023-11-07,88,Pending
O11452,C1585,PR01683,2023-08-21,6,Delivered
O11453,C1303,PR01557,2024-11-22,72,Delivered
O11454,C1533,PR00333,2024-05-14,24,Cancelled
O11455,C0079,PR02127,2025-01-23,23,Delivered
O11456,C0947,PR02062,2022-11-18,13,Delivered
O11457,C0709,PR01585,2022-06-26,95,Delivered
O11458,C1982,PR00647,2024-09-12,42,Pending
O11459,C0786,PR02224,2022-11-14,65,Pending
O11460,C0469,PR02842,2023-04-28,30,Pending
O11461,C1319,PR00919,2023-09-03,67,Delivered
O11462,C1897,PR01040,2025-01-31,38,Cancelled
O11463,C1308,PR02890,2023-12-02,68,Pending
O11464,C0235,PR01055,2022-09-17,78,Shipped
O11465,C0775,PR00100,2022-09-17,44,Shipped
O11466,C0528,PR01803,2023-11-20,20,Pending
O11467,C0997,PR01801,2023-04-30,89,Cancelled
O11468,C0026,PR02092,2023-12-24,26,Pending
O11469,C0941,PR02122,2024-01-02,75,Pending
O11470,C1755,PR01328,2023-12-29,31,Shipped
O11471,C1112,PR01019,2025-01-23,91,Delivered
O11472,C0170,PR00662,2025-05-15,28,Delivered
O11473,C0179,PR01745,2024-09-29,34,Cancelled
O11474,C0927,PR00965,2023-07-03,79,Pending
O11475,C1424,PR02618,2023-02-06,71,Shipped
O11476,C1433,PR02241,2023-10-21,22,Delivered
O11477,C1310,PR02687,2024-02-19,23,Cancelled
O11478,C1191,PR00248,2024-05-10,4,Delivered
O11479,C0270,PR01683,2024-09-28,25,Cancelled
O11480,C0603,PR02328,2024-08-09,47,Delivered
O11481,C1588,PR01481,2023-09-27,50,Cancelled
O11482,C0204,PR01111,2024-07-21,32,Cancelled
O11483,C0436,PR00615,2024-02-29,7,Shipped
O11484,C0962,PR02821,2024-07-18,98,Shipped
O11485,C0487,PR01042,2022-08-31,58,Cancelled
O11486,C0156,PR00660,2023-08-13,17,Cancelled
O11487,C1375,PR02730,2023-09-09,34,Pending
O11488,C1128,PR00294,2023-02-23,64,Delivered
O11489,C1447,PR00180,2025-01-15,42,Pending
O11490,C0947,PR00770,2023-04-22,19,Shipped
O11491,C1610,PR02182,2025-02-14,90,Shipped
O11492,C1588,PR02126,2024-04-25,58,Pending
O11493,C0656,PR01998,2024-02-23,34,Cancelled
O11494,C0003,PR01524,2022-07-21,59,Shipped
O11495,C1570,PR01754,2023-09-07,80,Cancelled
O11496,C0188,PR00649,2023-01-07,43,Shipped
O11497,C1664,PR02956,2023-08-27,30,Delivered
O11498,C1212,PR00418,2024-09-22,77,Shipped
O11499,C0475,PR01079,2023-01-12,6,Delivered
O11500,C1761,PR01466,2023-06-25,54,Shipped
O11501,C0704,PR02503,2024-09-10,79,Pending
O11502,C0970,PR02973,2024-06-04,24,Delivered
O11503,C1939,PR01729,2024-10-13,32,Shipped
O11504,C1826,PR02439,2024-02-15,50,Shipped
O11505,C1813,PR02128,2022-06-20,87,Shipped
O11506,C0270,PR01375,2022-10-23,17,Shipped
O11507,C1107,PR01326,2025-04-13,100,Shipped
O11508,C1103,PR01815,2024-05-21,83,Cancelled
O11509,C0441,PR00187,2023-10-26,50,Cancelled
O11510,C0031,PR00335,2024-08-18,89,Pending
O11511,C1150,PR01490,2022-11-02,87,Pending
O11512,C0748,PR02400,2023-06-14,62,Shipped
O11513,C1525,PR00035,2022-09-15,100,Pending
O11514,C0854,PR02118,2024-02-13,29,Delivered
O11515,C0794,PR00327,2023-01-08,6,Delivered
O11516,C1372,PR02669,2024-06-04,87,Shipped
O11517,C0239,PR02470,2024-03-25,73,Shipped
O11518,C1037,PR01406,2023-08-21,12,Shipped
O11519,C1628,PR02705,2024-09-28,79,Shipped
O11520,C0093,PR02806,2022-12-28,73,Delivered
O11521,C0057,PR02254,2023-05-26,70,Cancelled
O11522,C0578,PR02369,2025-02-18,77,Cancelled
O11523,C0371,PR00806,2023-03-17,24,Shipped
O11524,C1850,PR01896,2022-09-22,44,Shipped
O11525,C0854,PR01335,2024-02-10,67,Pending
O11526,C0817,PR02168,2022-07-24,98,Cancelled
O11527,C1204,PR01771,2023-12-12,32,Cancelled
O11528,C0250,PR00189,2022-11-28,79,Pending
O11529,C0306,PR02840,2024-06-24,69,Delivered
O11530,C1529,PR00947,2022-08-27,56,Pending
O11531,C1120,PR01290,2022-12-23,14,Pending
O11532,C1059,PR01853,2024-02-05,51,Shipped
O11533,C1925,PR00309,2022-10-13,29,Pending
O11534,C1573,PR00358,2023-03-04,69,Shipped
O11535,C1742,PR00756,2022-11-16,91,Pending
O11536,C1743,PR02760,2023-03-18,71,Pending
O11537,C0596,PR02066,2025-04-01,19,Cancelled
O11538,C0661,PR01651,2023-01-27,46,Delivered
O11539,C0080,PR01666,2023-05-25,32,Cancelled
O11540,C0993,PR01559,2023-07-20,89,Cancelled
O11541,C1108,PR01879,2024-10-20,58,Cancelled
O11542,C1917,PR00459,2023-09-13,16,Cancelled
O11543,C0485,PR00901,2024-04-17,84,Shipped
O11544,C1180,PR02356,2023-04-29,92,Cancelled
O11545,C0253,PR01510,2022-07-12,22,Shipped
O11546,C1967,PR01770,2024-12-03,25,Shipped
O11547,C0169,PR00038,2024-09-06,59,Pending
O11548,C0021,PR00235,2022-09-24,85,Delivered
O11549,C1220,PR02126,2024-12-11,34,Pending
O11550,C1969,PR00026,2023-09-18,17,Shipped
O11551,C1341,PR00916,2022-11-28,96,Delivered
O11552,C0421,PR00466,2022-09-19,63,Shipped
O11553,C1551,PR02893,2024-07-14,24,Cancelled
O11554,C1266,PR00332,2022-12-13,76,Pending
O11555,C0992,PR02380,2023-11-18,15,Delivered
O11556,C1997,PR02663,2023-10-01,32,Shipped
O11557,C1658,PR01970,2022-11-18,8,Cancelled
O11558,C0947,PR02398,2025-03-23,29,Pending
O11559,C1962,PR00771,2025-05-08,89,Delivered
O11560,C1686,PR01895,2025-02-03,67,Delivered
O11561,C0345,PR02263,2025-04-05,53,Cancelled
O11562,C1307,PR00531,2024-06-12,14,Pending
O11563,C0786,PR00987,2022-09-03,41,Shipped
O11564,C1062,PR00821,2023-07-06,53,Shipped
O11565,C1751,PR02862,2023-09-27,73,Shipped
O11566,C0032,PR02184,2025-03-26,68,Pending
O11567,C0699,PR02701,2024-10-14,1,Pending
O11568,C1131,PR02703,2024-10-23,89,Delivered
O11569,C0423,PR00210,2023-04-20,90,Cancelled
O11570,C1073,PR00571,2023-04-10,99,Pending
O11571,C1986,PR02590,2022-12-10,19,Cancelled
O11572,C0344,PR01159,2024-04-22,18,Shipped
O11573,C1277,PR00075,2024-07-04,87,Pending
O11574,C0277,PR00470,2022-07-09,62,Shipped
O11575,C0594,PR01574,2022-07-28,84,Shipped
O11576,C1340,PR00826,2023-12-17,89,Pending
O11577,C0849,PR00511,2023-04-20,88,Cancelled
O11578,C1970,PR01684,2024-09-18,55,Cancelled
O11579,C0580,PR01552,2023-07-03,4,Shipped
O11580,C0650,PR01423,2024-12-26,99,Cancelled
O11581,C0390,PR01410,2022-10-25,63,Cancelled
O11582,C1183,PR01252,2022-10-20,10,Delivered
O11583,C1662,PR00442,2024-12-30,63,Delivered
O11584,C0794,PR01376,2022-07-30,24,Delivered
O11585,C1607,PR00425,2024-11-27,85,Delivered
O11586,C1903,PR01667,2024-07-23,32,Pending
O11587,C0827,PR00366,2025-02-20,56,Shipped
O11588,C0640,PR02333,2023-03-06,74,Shipped
O11589,C1726,PR02565,2023-04-05,52,Delivered
O11590,C1547,PR00635,2024-01-22,60,Delivered
O11591,C1450,PR01449,2025-04-27,23,Cancelled
O11592,C0263,PR02893,2025-06-06,88,Delivered
O11593,C0248,PR00197,2022-08-08,38,Shipped
O11594,C0756,PR01229,2022-08-01,54,Pending
O11595,C1534,PR00142,2023-03-30,82,Pending
O11596,C0746,PR00688,2023-06-21,46,Shipped
O11597,C0993,PR02153,2023-11-14,97,Shipped
O11598,C1260,PR01875,2023-01-02,80,Shipped
O11599,C1935,PR00312,2023-12-17,37,Pending
O11600,C1841,PR02015,2023-02-18,97,Shipped
O11601,C1699,PR02893,2024-03-06,82,Pending
O11602,C0069,PR02213,2023-03-18,22,Shipped
O11603,C0722,PR00107,2022-10-28,38,Pending
O11604,C0213,PR00611,2024-01-19,90,Cancelled
O11605,C1752,PR01623,2023-08-20,39,Pending
O11606,C1061,PR00046,2022-12-01,49,Delivered
O11607,C1157,PR02236,2023-07-30,89,Shipped
O11608,C1144,PR02697,2025-04-03,1,Cancelled
O11609,C1939,PR00338,2023-10-26,24,Pending
O11610,C1206,PR02501,2024-09-20,93,Shipped
O11611,C1416,PR01374,2023-03-22,19,Shipped
O11612,C1523,PR02980,2023-08-21,62,Pending
O11613,C0887,PR01675,2025-04-11,28,Cancelled
O11614,C1193,PR01326,2023-12-20,27,Cancelled
O11615,C1563,PR02368,2024-08-01,91,Delivered
O11616,C0874,PR00843,2024-06-21,85,Pending
O11617,C0926,PR01290,2024-06-23,85,Delivered
O11618,C0139,PR00363,2024-07-01,13,Delivered
O11619,C1728,PR02487,2023-01-08,90,Delivered
O11620,C1021,PR02400,2022-07-17,71,Delivered
O11621,C0058,PR00567,2023-09-08,67,Cancelled
O11622,C1993,PR02998,2025-06-02,59,Delivered
O11623,C0803,PR00466,2022-08-23,24,Shipped
O11624,C0528,PR02040,2024-11-01,10,Delivered
O11625,C1481,PR00292,2023-10-31,17,Cancelled
O11626,C0209,PR00573,2024-03-03,45,Delivered
O11627,C1504,PR02126,2023-02-12,44,Shipped
O11628,C1426,PR01480,2023-03-31,25,Pending
O11629,C1979,PR00687,2023-10-19,69,Cancelled
O11630,C0468,PR02251,2025-03-10,63,Delivered
O11631,C0132,PR02209,2022-09-20,34,Pending
O11632,C0711,PR02699,2022-10-15,99,Delivered
O11633,C0439,PR00063,2022-11-23,49,Delivered
O11634,C0791,PR01661,2025-03-21,98,Cancelled
O11635,C0369,PR02107,2025-04-30,67,Pending
O11636,C1320,PR02991,2024-05-19,47,Pending
O11637,C0224,PR00740,2023-05-16,8,Delivered
O11638,C0254,PR01847,2022-08-22,73,Pending
O11639,C0354,PR01439,2024-12-10,40,Delivered
O11640,C0073,PR02635,2022-09-23,34,Cancelled
O11641,C0609,PR01494,2022-10-22,62,Pending
O11642,C0397,PR01416,2023-04-15,61,Shipped
O11643,C0436,PR01301,2025-03-03,54,Shipped
O11644,C1468,PR00801,2023-05-03,14,Pending
O11645,C0200,PR01730,2025-05-22,2,Cancelled
O11646,C0295,PR00360,2025-02-08,2,Cancelled
O11647,C1488,PR01143,2025-04-22,40,Shipped
O11648,C0071,PR01867,2024-06-20,1,Delivered
O11649,C1336,PR00181,2023-12-16,31,Cancelled
O11650,C0938,PR02376,2025-01-11,91,Pending
O11651,C1080,PR01455,2025-01-14,64,Pending
O11652,C1816,PR01719,2022-07-12,22,Pending
O11653,C2000,PR02157,2023-12-01,42,Shipped
O11654,C1750,PR01022,2023-02-21,77,Shipped
O11655,C0221,PR00669,2024-05-09,88,Shipped
O11656,C0599,PR01456,2022-12-01,24,Delivered
O11657,C1042,PR02229,2024-09-04,60,Shipped
O11658,C0884,PR02471,2023-05-11,21,Pending
O11659,C0327,PR01184,2022-10-01,53,Pending
